dataset	Study	method	label	pos_degree	neg_degree	clust_memb	degree	between	close	eigenv	is_hub	Prevalence	TotalAbundance	min_rel_ab	max_rel_ab	domain	phylum	class	order	family	genus	species	relAbundance	pass_filters	relprev	label2
ST110_FMBN_ps	ST110	ccrepe	Leuconostoc	3	3	2	0.46153846153846156	0.10256410256410256	1.1028377233155235	0.817547051548572	FALSE	107	219139	0	0.4897109408001931	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	0.10662567182654104	T	0.9553571428571429	Leuconostoc
ST110_FMBN_ps	ST110	ccrepe	Macrococcus	2	3	1	0.38461538461538464	0.0641025641025641	0.9832104959422813	0.4336028231484334	FALSE	104	128352	0	0.39791201371214874	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	0.06245176910673223	T	0.9285714285714286	Macrococcus
ST110_FMBN_ps	ST110	ccrepe	Staphylococcus	2	1	1	0.23076923076923078	0.15384615384615385	0.7660922246930542	0.09796932815162972	FALSE	54	10592	0	0.07859060402684563	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	0.005153711187815599	T	0.48214285714285715	Staphylococcus
ST110_FMBN_ps	ST110	ccrepe	Streptococcus	0	5	1	0.38461538461538464	0	0.7401099392790891	0.18231378688615382	FALSE	112	1140676	0.16488503428801937	0.9923332565562173	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.5550146018573212	T	1	Streptococcus
ST110_FMBN_ps	ST110	ccrepe	Weissella	5	3	2	0.6153846153846154	0.24358974358974358	1.2158041035014826	1	TRUE	49	9526	0	0.045975762186837674	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	NA	0.004635031417591711	T	0.4375	Weissella
ST115_FMBN_ps	ST115	spieceasi	Lactobacillus complex	0	0	0	0	0	0	0	FALSE	51	179683	0	0.32635505481120586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.07659366774300116	T	0.8095238095238095	Lactobacillus complex
ST115_FMBN_ps	ST115	spieceasi	Lactobacillus	0	0	0	0	0	0	0	FALSE	13	75356	0	0.20179372197309417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.03212208403934482	T	0.20634920634920634	Lactobacillus
ST115_FMBN_ps	ST115	spieceasi	Lactococcus	0	0	0	0	0	0	0	FALSE	61	872309	0	0.8407259528130672	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.3718401057152296	T	0.9682539682539683	Lactococcus
ST115_FMBN_ps	ST115	spieceasi	Loigolactobacillus	0	0	0	0	0	0	0	FALSE	42	48234	0	0.1684243830415524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	NA	0.02056075961507721	T	0.6666666666666666	Loigolactobacillus
ST115_FMBN_ps	ST115	spieceasi	Paucilactobacillus	0	0	0	0	0	0	0	FALSE	11	3180	0	0.013233554351115635	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	NA	0.0013555420569711309	T	0.1746031746031746	Paucilactobacillus
ST115_FMBN_ps	ST115	spieceasi	Secundilactobacillus	0	1	1	0.14285714285714285	0	1	0.9999999999999999	FALSE	41	114091	0	0.3505453666495453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	NA	0.048633694598079646	T	0.6507936507936508	Secundilactobacillus
ST115_FMBN_ps	ST115	spieceasi	Staphylococcus	0	0	0	0	0	0	0	FALSE	6	548	0	0.005075504409658534	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	2.3359655572961625e-4	T	0.09523809523809523	Staphylococcus
ST115_FMBN_ps	ST115	spieceasi	Streptococcus	0	1	1	0.14285714285714285	0	1	0.9999999999999999	FALSE	63	1050843	0.022116808169924767	0.8653719792655326	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.44794398797915536	T	1	Streptococcus
ST115_FMBN_ps	ST115	sparcc	Lactobacillus complex	6	0	2	0.8571428571428571	0.23809523809523808	0.910839277131482	0.8477293298710017	FALSE	51	179683	0	0.32635505481120586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.07659366774300116	T	0.8095238095238095	Lactobacillus complex
ST115_FMBN_ps	ST115	sparcc	Lactobacillus	4	1	2	0.5714285714285714	0	0.3580914663479992	0.6378643455362387	FALSE	13	75356	0	0.20179372197309417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.03212208403934482	T	0.20634920634920634	Lactobacillus
ST115_FMBN_ps	ST115	sparcc	Lactococcus	4	2	1	0.5714285714285714	0	1.201797328231989	0.6633132291252644	FALSE	61	872309	0	0.8407259528130672	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.3718401057152296	T	0.9682539682539683	Lactococcus
ST115_FMBN_ps	ST115	sparcc	Loigolactobacillus	6	0	1	0.8571428571428571	0.5238095238095238	1.5706900336951386	0.7541923418459193	FALSE	42	48234	0	0.1684243830415524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	NA	0.02056075961507721	T	0.6666666666666666	Loigolactobacillus
ST115_FMBN_ps	ST115	sparcc	Paucilactobacillus	6	1	2	0.8571428571428571	0	0.7768592481181625	0.8544651188675643	FALSE	11	3180	0	0.013233554351115635	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	NA	0.0013555420569711309	T	0.1746031746031746	Paucilactobacillus
ST115_FMBN_ps	ST115	sparcc	Secundilactobacillus	6	0	1	0.8571428571428571	0.09523809523809523	1.6182353097010178	0.7939458962534612	FALSE	41	114091	0	0.3505453666495453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	NA	0.048633694598079646	T	0.6507936507936508	Secundilactobacillus
ST115_FMBN_ps	ST115	sparcc	Staphylococcus	7	0	2	1	0	0.5803883890089326	0.9269141238458755	FALSE	6	548	0	0.005075504409658534	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	2.3359655572961625e-4	T	0.09523809523809523	Staphylococcus
ST115_FMBN_ps	ST115	sparcc	Streptococcus	7	0	2	1	0.42857142857142855	1.1331385253696218	0.9999999999999999	TRUE	63	1050843	0.022116808169924767	0.8653719792655326	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.44794398797915536	T	1	Streptococcus
ST115_FMBN_ps	ST115	ccrepe	Lactobacillus complex	0	1	1	0.14285714285714285	0	0.4970683283105765	0.006165193782570809	FALSE	51	179683	0	0.32635505481120586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.07659366774300116	T	0.8095238095238095	Lactobacillus complex
ST115_FMBN_ps	ST115	ccrepe	Lactobacillus	1	1	3	0.2857142857142857	0	0.9269315753995776	0.20810493981688863	FALSE	13	75356	0	0.20179372197309417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.03212208403934482	T	0.20634920634920634	Lactobacillus
ST115_FMBN_ps	ST115	ccrepe	Lactococcus	0	3	1	0.42857142857142855	0.3333333333333333	0.7157626779294463	0.038481051247786065	FALSE	61	872309	0	0.8407259528130672	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.3718401057152296	T	0.9682539682539683	Lactococcus
ST115_FMBN_ps	ST115	ccrepe	Loigolactobacillus	1	1	2	0.2857142857142857	0	1.355246115815106	0.8637966167789379	FALSE	42	48234	0	0.1684243830415524	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	NA	0.02056075961507721	T	0.6666666666666666	Loigolactobacillus
ST115_FMBN_ps	ST115	ccrepe	Paucilactobacillus	1	0	2	0.14285714285714285	0	0.7841222602727967	0.49913377581677476	FALSE	11	3180	0	0.013233554351115635	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	NA	0.0013555420569711309	T	0.1746031746031746	Paucilactobacillus
ST115_FMBN_ps	ST115	ccrepe	Secundilactobacillus	2	1	2	0.42857142857142855	0.3333333333333333	1.4346498255169842	1	TRUE	41	114091	0	0.3505453666495453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	NA	0.048633694598079646	T	0.6507936507936508	Secundilactobacillus
ST115_FMBN_ps	ST115	ccrepe	Staphylococcus	0	0	0	0	0	0	0	FALSE	6	548	0	0.005075504409658534	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	2.3359655572961625e-4	T	0.09523809523809523	Staphylococcus
ST115_FMBN_ps	ST115	ccrepe	Streptococcus	1	3	3	0.5714285714285714	0.6	1.0408741157565709	0.32780613547331205	FALSE	63	1050843	0.022116808169924767	0.8653719792655326	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.44794398797915536	T	1	Streptococcus
ST131_FMBN_ps	ST131	spieceasi	Lactobacillus complex	0	1	1	0.5	0	1.0000000000000002	1	FALSE	28	2084	0	0.04678362573099415	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.0028844210811873184	T	0.2616822429906542	Lactobacillus complex
ST131_FMBN_ps	ST131	spieceasi	Lactococcus	0	0	0	0	0	0	0	FALSE	107	376010	0.2592777396619472	1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5204276251138406	T	1	Lactococcus
ST131_FMBN_ps	ST131	spieceasi	Streptococcus	0	1	1	0.5	0	1.0000000000000002	1	FALSE	105	344408	0	0.7365433792802345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.47668795380497214	T	0.9813084112149533	Streptococcus
ST131_FMBN_ps	ST131	sparcc	Lactobacillus complex	0	1	0	0	0	0	0	FALSE	28	2084	0	0.04678362573099415	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.0028844210811873184	T	0.2616822429906542	Lactobacillus complex
ST131_FMBN_ps	ST131	sparcc	Lactococcus	1	1	1	0.5	0	0	1	FALSE	107	376010	0.2592777396619472	1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5204276251138406	T	1	Lactococcus
ST131_FMBN_ps	ST131	sparcc	Streptococcus	1	0	1	0.5	0	0	1	FALSE	105	344408	0	0.7365433792802345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.47668795380497214	T	0.9813084112149533	Streptococcus
ST131_FMBN_ps	ST131	ccrepe	Lactobacillus complex	1	1	1	0.5758805929837906	0	1.1468648664009482	1	TRUE	28	2084	0	0.04678362573099415	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.0028844210811873184	T	0.2616822429906542	Lactobacillus complex
ST131_FMBN_ps	ST131	ccrepe	Lactococcus	1	1	1	0.3617773526602911	0	1.0367307706220197	0.8601520596315672	FALSE	107	376010	0.2592777396619472	1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5204276251138406	T	1	Lactococcus
ST131_FMBN_ps	ST131	ccrepe	Streptococcus	0	2	0	0.21475006208131053	0	0.9183274730218229	0.5106997972263441	FALSE	105	344408	0	0.7365433792802345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.47668795380497214	T	0.9813084112149533	Streptococcus
ST136_FMBN_ps	ST136	spieceasi	Citrobacter	0	0	0	0	0	0	0	FALSE	11	8218	0	0.077674870797728085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	0.0029881267594059815	T	0.23404255319148937	Citrobacter
ST136_FMBN_ps	ST136	spieceasi	Enterobacter	0	1	2	0	0	0	0	FALSE	31	54986	0	0.2071627298019748	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	0.019993324165575237	T	0.6595744680851063	Enterobacter
ST136_FMBN_ps	ST136	spieceasi	Enterococcus	0	0	0	0	0	0	0	FALSE	47	432602	0.019232195387239512	0.3798964659845922	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	0.15729734879198667	T	1	Enterococcus
ST136_FMBN_ps	ST136	spieceasi	Escherichia/Shigella	1	1	1	0.2	1	1.1316980850233538	1	TRUE	42	473930	0	0.5119629802717228	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	NA	0.17232452118341166	T	0.8936170212765957	Escherichia/Shigella
ST136_FMBN_ps	ST136	spieceasi	Klebsiella	0	0	0	0	0	0	0	FALSE	9	541	0	0.005475106176124444	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	NA	1.9671167885600341e-4	T	0.19148936170212766	Klebsiella
ST136_FMBN_ps	ST136	spieceasi	Lactobacillus complex	0	0	0	0	0	0	0	FALSE	33	15320	0	0.03761378015429201	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.005570467504757805	T	0.7021276595744681	Lactobacillus complex
ST136_FMBN_ps	ST136	spieceasi	Lactobacillus	0	1	2	0	0	0	0	FALSE	41	25903	0	0.09210458987872895	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.009418526095022285	T	0.8723404255319149	Lactobacillus
ST136_FMBN_ps	ST136	spieceasi	Lactococcus	0	1	1	0.1	0	0.8356303864601033	0.6646891999174737	FALSE	47	1546735	0.07469482019135598	0.9583080348107671	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5624045075699453	T	1	Lactococcus
ST136_FMBN_ps	ST136	spieceasi	Macrococcus	1	0	1	0.1	0	0.8616183512815285	0.7471199820062834	FALSE	30	12617	0	0.014826238947151963	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	0.004587636325556738	T	0.6382978723404256	Macrococcus
ST136_FMBN_ps	ST136	spieceasi	Staphylococcus	0	0	0	0	0	0	0	FALSE	44	14948	0	0.035636074059327096	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	0.005435205500073085	T	0.9361702127659575	Staphylococcus
ST136_FMBN_ps	ST136	spieceasi	Streptococcus	0	0	0	0	0	0	0	FALSE	47	163072	0.003197212912330217	0.293265571677592	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.059294208677275764	T	1	Streptococcus
ST136_FMBN_ps	ST136	spring	Citrobacter	2	0	1	0.2	0.6666666666666666	0.9681107747265117	1	TRUE	11	8218	0	0.077674870797728085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	0.0029881267594059815	T	0.23404255319148937	Citrobacter
ST136_FMBN_ps	ST136	spring	Enterobacter	0	1	1	0.1	0	0.6536547795869665	0.46192362649994745	FALSE	31	54986	0	0.2071627298019748	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	0.019993324165575237	T	0.6595744680851063	Enterobacter
ST136_FMBN_ps	ST136	spring	Enterococcus	1	0	2	0.1	0	0.654398664290049	0.4302985950817774	FALSE	47	432602	0.019232195387239512	0.3798964659845922	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	0.15729734879198667	T	1	Enterococcus
ST136_FMBN_ps	ST136	spring	Escherichia/Shigella	1	0	3	0	0	0	0	FALSE	42	473930	0	0.5119629802717228	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	NA	0.17232452118341166	T	0.8936170212765957	Escherichia/Shigella
ST136_FMBN_ps	ST136	spring	Klebsiella	2	0	2	0.2	0.5	0.8959393402562585	0.7925690116142092	FALSE	9	541	0	0.005475106176124444	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	NA	1.9671167885600341e-4	T	0.19148936170212766	Klebsiella
ST136_FMBN_ps	ST136	spring	Lactobacillus complex	0	0	0	0	0	0	0	FALSE	33	15320	0	0.03761378015429201	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.005570467504757805	T	0.7021276595744681	Lactobacillus complex
ST136_FMBN_ps	ST136	spring	Lactobacillus	1	1	1	0.2	0.5	0.9124101154984481	0.877704209558715	FALSE	41	25903	0	0.09210458987872895	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.009418526095022285	T	0.8723404255319149	Lactobacillus
ST136_FMBN_ps	ST136	spring	Lactococcus	0	0	0	0	0	0	0	FALSE	47	1546735	0.07469482019135598	0.9583080348107671	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5624045075699453	T	1	Lactococcus
ST136_FMBN_ps	ST136	spring	Macrococcus	1	0	3	0	0	0	0	FALSE	30	12617	0	0.014826238947151963	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	0.004587636325556738	T	0.6382978723404256	Macrococcus
ST136_FMBN_ps	ST136	spring	Staphylococcus	0	0	0	0	0	0	0	FALSE	44	14948	0	0.035636074059327096	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	0.005435205500073085	T	0.9361702127659575	Staphylococcus
ST136_FMBN_ps	ST136	spring	Streptococcus	0	0	0	0	0	0	0	FALSE	47	163072	0.003197212912330217	0.293265571677592	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.059294208677275764	T	1	Streptococcus
ST136_FMBN_ps	ST136	sparcc	Citrobacter	4	6	1	0.5	0	0.5885563046045157	0.485594918591617	FALSE	11	8218	0	0.077674870797728085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	0.0029881267594059815	T	0.23404255319148937	Citrobacter
ST136_FMBN_ps	ST136	sparcc	Enterobacter	3	6	2	0.5	0	0.5278403050150481	0.45601651688086875	FALSE	31	54986	0	0.2071627298019748	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	0.019993324165575237	T	0.6595744680851063	Enterobacter
ST136_FMBN_ps	ST136	sparcc	Enterococcus	10	0	1	1	0	1.0520541017868412	0.9999999999999998	FALSE	47	432602	0.019232195387239512	0.3798964659845922	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	0.15729734879198667	T	1	Enterococcus
ST136_FMBN_ps	ST136	sparcc	Escherichia/Shigella	2	8	1	0.2	0	0.4887698563716413	0.39897136642526426	FALSE	42	473930	0	0.5119629802717228	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	NA	0.17232452118341166	T	0.8936170212765957	Escherichia/Shigella
ST136_FMBN_ps	ST136	sparcc	Klebsiella	5	5	1	0.6	0.044444444444444446	0.6898070834448898	0.5518296949832524	FALSE	9	541	0	0.005475106176124444	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	NA	1.9671167885600341e-4	T	0.19148936170212766	Klebsiella
ST136_FMBN_ps	ST136	sparcc	Lactobacillus complex	2	8	1	0.2	0	0.4887698563716413	0.39897136642526426	FALSE	33	15320	0	0.03761378015429201	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.005570467504757805	T	0.7021276595744681	Lactobacillus complex
ST136_FMBN_ps	ST136	sparcc	Lactobacillus	3	7	1	0.3	0	0.5266511802719801	0.43604577989013144	FALSE	41	25903	0	0.09210458987872895	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.009418526095022285	T	0.8723404255319149	Lactobacillus
ST136_FMBN_ps	ST136	sparcc	Lactococcus	3	7	1	0.3	0	0.5875558672058546	0.46549491438656876	FALSE	47	1546735	0.07469482019135598	0.9583080348107671	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5624045075699453	T	1	Lactococcus
ST136_FMBN_ps	ST136	sparcc	Macrococcus	3	7	2	0.3	0	0.5321777162792747	0.43675705878585225	FALSE	30	12617	0	0.014826238947151963	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	0.004587636325556738	T	0.6382978723404256	Macrococcus
ST136_FMBN_ps	ST136	sparcc	Staphylococcus	3	6	1	0.3	0	0.5084501281441252	0.441282733421438	FALSE	44	14948	0	0.035636074059327096	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	0.005435205500073085	T	0.9361702127659575	Staphylococcus
ST136_FMBN_ps	ST136	sparcc	Streptococcus	10	0	1	1	0	1.0520541017868412	1	TRUE	47	163072	0.003197212912330217	0.293265571677592	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.059294208677275764	T	1	Streptococcus
ST136_FMBN_ps	ST136	ccrepe	Citrobacter	2	0	2	0	0	0	0	FALSE	11	8218	0	0.077674870797728085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	0.0029881267594059815	T	0.23404255319148937	Citrobacter
ST136_FMBN_ps	ST136	ccrepe	Enterobacter	0	0	0	0	0	0	0	FALSE	31	54986	0	0.2071627298019748	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	NA	0.019993324165575237	T	0.6595744680851063	Enterobacter
ST136_FMBN_ps	ST136	ccrepe	Enterococcus	0	1	1	0.1	0	0.5799341870431033	0.0176293589900989	FALSE	47	432602	0.019232195387239512	0.3798964659845922	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	0.15729734879198667	T	1	Enterococcus
ST136_FMBN_ps	ST136	ccrepe	Escherichia/Shigella	2	1	1	0.3	0.16666666666666666	1.5066701224938885	1	TRUE	42	473930	0	0.5119629802717228	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	NA	0.17232452118341166	T	0.8936170212765957	Escherichia/Shigella
ST136_FMBN_ps	ST136	ccrepe	Klebsiella	2	0	2	0	0	0	0	FALSE	9	541	0	0.005475106176124444	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	NA	1.9671167885600341e-4	T	0.19148936170212766	Klebsiella
ST136_FMBN_ps	ST136	ccrepe	Lactobacillus complex	0	0	0	0	0	0	0	FALSE	33	15320	0	0.03761378015429201	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus complex	NA	0.005570467504757805	T	0.7021276595744681	Lactobacillus complex
ST136_FMBN_ps	ST136	ccrepe	Lactobacillus	2	0	2	0	0	0	0	FALSE	41	25903	0	0.09210458987872895	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0.009418526095022285	T	0.8723404255319149	Lactobacillus
ST136_FMBN_ps	ST136	ccrepe	Lactococcus	0	4	1	0.4	0.5	0.9161882569965807	0.16808498461261523	FALSE	47	1546735	0.07469482019135598	0.9583080348107671	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	0.5624045075699453	T	1	Lactococcus
ST136_FMBN_ps	ST136	ccrepe	Macrococcus	1	1	1	0.2	0	1.361509242972963	0.8196495550837615	FALSE	30	12617	0	0.014826238947151963	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	0.004587636325556738	T	0.6382978723404256	Macrococcus
ST136_FMBN_ps	ST136	ccrepe	Staphylococcus	0	0	0	0	0	0	0	FALSE	44	14948	0	0.035636074059327096	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	0.005435205500073085	T	0.9361702127659575	Staphylococcus
ST136_FMBN_ps	ST136	ccrepe	Streptococcus	1	1	1	0.2	0	1.0504084852422388	0.585511817027316	FALSE	47	163072	0.003197212912330217	0.293265571677592	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0.059294208677275764	T	1	Streptococcus
