label	Prevalence	TotalAbundance	min_rel_ab	max_rel_ab	domain	phylum	class	order	family	genus	species	relAbundance	pass_filters	relprev
Acidaminococcus	6	161	0	0.0024895485931701817	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	NA	2.6040668407347867e-5	F	0.058823529411764705
Aestuariicella	6	144	0	0.002394083194391005	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Aestuariicella	NA	2.3291032612783186e-5	F	0.058823529411764705
Candidatus Symbiobacter	6	118	0	0.0012695278061854215	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	NA	1.9085707279919556e-5	F	0.058823529411764705
Alkaliflexus	6	90	0	0.001066925315227934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alkaliflexus	NA	1.4556895382989492e-5	F	0.058823529411764705
Leptothrix	6	72	0	4.412937023118096e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	NA	1.1645516306391593e-5	F	0.058823529411764705
Soonwooa	6	39	0	2.9983509070011493e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Soonwooa	NA	6.3079879992954466e-6	F	0.058823529411764705
28-4	6	19	0	1.7420591138725975e-4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	28-4	NA	3.0731223586311148e-6	F	0.058823529411764705
Negativicoccus	5	1590	0	0.028784914456978727	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Negativicoccus	NA	2.5717181843281435e-4	F	0.049019607843137254
Alcaligenes	5	966	0	0.004785047850478505	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	NA	1.562440104440872e-4	F	0.049019607843137254
Capnocytophaga	5	445	0	0.0028941296100747	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA	7.197576050478137e-5	F	0.049019607843137254
Succinivibrionaceae UCG-001	5	436	0	0.004527017238881646	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrionaceae UCG-001	NA	7.052007096648243e-5	F	0.049019607843137254
Variovorax	5	361	0	0.0029002900290029	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	NA	5.838932481399118e-5	F	0.049019607843137254
Megamonas	5	340	0	0.0036873502747897975	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA	5.499271589129363e-5	F	0.049019607843137254
Peredibacter	5	275	0	0.0018610421836228288	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA	4.447940255913456e-5	F	0.049019607843137254
Limnohabitans	5	215	0	0.003922362527519802	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	NA	3.477480563714156e-5	F	0.049019607843137254
Dolosigranulum	5	212	0	0.001664629229848883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	NA	3.428957579104191e-5	F	0.049019607843137254
Macellibacteroides	5	211	0	0.0015374103177314656	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides	NA	3.41278325090087e-5	F	0.049019607843137254
Oceanobacillus	5	203	0	0.0010755211388791114	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA	3.283388625274296e-5	F	0.049019607843137254
Ornithobacterium	5	176	0	0.0015604230480263537	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Ornithobacterium	NA	2.8466817637846116e-5	F	0.049019607843137254
Exiguobacterium	5	150	0	7.624545590698054e-4	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	NA	2.4261492304982486e-5	F	0.049019607843137254
Algoriella	5	137	0	0.0010664031003719406	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Algoriella	NA	2.215882963855067e-5	F	0.049019607843137254
Tepidimonas	5	129	0	9.869170230533695e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	NA	2.0864883382284937e-5	F	0.049019607843137254
Pusillimonas	5	126	0	0.0028098087870383885	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	NA	2.037965353618529e-5	F	0.049019607843137254
Sporosarcina	5	123	0	0.0027562098752983094	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	NA	1.9894423690085637e-5	F	0.049019607843137254
Granulicatella	5	111	0	5.722162977605535e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	NA	1.795350430568704e-5	F	0.049019607843137254
Dysgonomonas	5	75	0	0.0013624930128563442	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA	1.2130746152491243e-5	F	0.049019607843137254
UCG-004	5	70	0	7.258579641135823e-4	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004	NA	1.132202974232516e-5	F	0.049019607843137254
Pseudocitrobacter	5	27	0	3.798670465337132e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudocitrobacter	NA	4.367068614896848e-6	F	0.049019607843137254
Citrobacter	4	1145	0	0.005774025633174402	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	1.8519605792803297e-4	F	0.0392156862745098
Zoogloea	4	677	0	0.006605036033049734	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	NA	1.0950020193648762e-4	F	0.0392156862745098
Holdemanella	4	606	0	0.0082671802339236225	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	NA	9.801642891212925e-5	F	0.0392156862745098
Adhaeribacter	4	425	0	0.0037843598010820264	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA	6.874089486411705e-5	F	0.0392156862745098
Arenimonas	4	306	0	0.0034088142196250304	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA	4.949344430216427e-5	F	0.0392156862745098
Psychroflexus	4	299	0	0.0021803521474411717	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	NA	4.836124132793175e-5	F	0.0392156862745098
Mitsuokella	4	296	0	0.00456989247311828	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Mitsuokella	NA	4.787601148183211e-5	F	0.0392156862745098
Lelliottia	4	281	0	0.0083935561577838	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia	NA	4.5449862251333855e-5	F	0.0392156862745098
Chthoniobacter	4	203	0	0.004241266552271182	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	3.283388625274296e-5	F	0.0392156862745098
T2WK15B57	4	203	0	0.003633811994085658	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	T2WK15B57	NA	3.283388625274296e-5	F	0.0392156862745098
Gallibacterium	4	198	0	0.0026539527455493447	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium	NA	3.202516984257688e-5	F	0.0392156862745098
Sutterella	4	180	0	0.003546432429893372	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	2.9113790765978984e-5	F	0.0392156862745098
Pirellula	4	172	0	0.0017990535413977863	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA	2.781984450971325e-5	F	0.0392156862745098
Noviherbaspirillum	4	151	0	0.00203969307475637	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	NA	2.4423235587015702e-5	F	0.0392156862745098
Kurthia	4	138	0	0.0012619732296170634	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	NA	2.2320572920583885e-5	F	0.0392156862745098
Anaerocella	4	133	0	0.0018736728150893116	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Anaerocella	NA	2.1511856510417805e-5	F	0.0392156862745098
Bacteriovorax	4	129	0	0.0016571347735585959	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	NA	2.0864883382284937e-5	F	0.0392156862745098
Niabella	4	127	0	7.913318724129534e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	NA	2.0541396818218504e-5	F	0.0392156862745098
Spirosoma	4	111	0	0.001540190650626483	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	NA	1.795350430568704e-5	F	0.0392156862745098
Prevotellaceae YAB2003 group	4	99	0	9.11000328972341e-4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae YAB2003 group	NA	1.601258492128844e-5	F	0.0392156862745098
Corynebacterium	4	88	0	7.477315441666835e-4	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	1.4233408818923058e-5	F	0.0392156862745098
Candidatus Saccharimonas	4	10	0	8.982304859426928e-5	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	NA	1.6174328203321657e-6	F	0.0392156862745098
Janthinobacterium	3	998	0	0.0124985988117924	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	NA	1.6141979546915013e-4	F	0.029411764705882353
Pantoea	3	875	0	0.02017701770177018	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	NA	1.415253717790645e-4	F	0.029411764705882353
Actinomyces	3	573	0	0.00929612190045066	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA	9.267890060503309e-5	F	0.029411764705882353
Mucilaginibacter	3	555	0	0.024151309408341416	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA	8.97675215284352e-5	F	0.029411764705882353
Brevifollis	3	501	0	0.006453433014775893	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis	NA	8.10333842986415e-5	F	0.029411764705882353
Dokdonella	3	431	0	0.005972113267707569	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	NA	6.971135455631634e-5	F	0.029411764705882353
Anaeroglobus	3	381	0	0.004708687832184791	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Anaeroglobus	NA	6.162419045465551e-5	F	0.029411764705882353
Verticiella	3	358	0	0.004467629748528625	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	NA	5.7904094967891535e-5	F	0.029411764705882353
Aggregatibacter	3	318	0	0.00397730683796602	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	NA	5.143436368656287e-5	F	0.029411764705882353
Anoxybacillus	3	277	0	0.004058610498272489	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	NA	4.480288912320099e-5	F	0.029411764705882353
Xylophilus	3	245	0	0.0035174734924209835	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Xylophilus	NA	3.962710409813806e-5	F	0.029411764705882353
Quinella	3	223	0	0.0026891030211665004	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Quinella	NA	3.60687518934073e-5	F	0.029411764705882353
Propionispira	3	212	0	0.0038653518383248114	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Propionispira	NA	3.428957579104191e-5	F	0.029411764705882353
Brochothrix	3	199	0	0.009408341416100873	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	3.21869131246101e-5	F	0.029411764705882353
Paenibacillus	3	147	0	0.001579778830963665	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA	2.3776262458882838e-5	F	0.029411764705882353
Pseudofulvimonas	3	135	0	0.0016739712685658631	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Pseudofulvimonas	NA	2.1835343074484237e-5	F	0.029411764705882353
Peptococcus	3	132	0	0.0012900129001290014	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Peptococcus	NA	2.135011322838459e-5	F	0.029411764705882353
Diaphorobacter	3	130	0	0.0010924129320883293	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	NA	2.1026626664318153e-5	F	0.029411764705882353
Limosilactobacillus	3	111	0	8.523600592460107e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA	1.795350430568704e-5	F	0.029411764705882353
Ralstonia	3	90	0	0.001509784565356251	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA	1.4556895382989492e-5	F	0.029411764705882353
Kingella	3	82	0	0.001065618058473915	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella	NA	1.326294912672376e-5	F	0.029411764705882353
Catenisphaera	3	81	0	0.0012671800370406472	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Catenisphaera	NA	1.3101205844690542e-5	F	0.029411764705882353
Membranicola	3	81	0	7.303416375882496e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Membranicola	NA	1.3101205844690542e-5	F	0.029411764705882353
Moraxella	3	67	0	0.0012074780363908898	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA	1.083679989622551e-5	F	0.029411764705882353
Alicycliphilus	3	55	0	7.54285119775275e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	NA	8.895880511826912e-6	F	0.029411764705882353
Rhizobacter	3	53	0	9.000900090009e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	NA	8.572393947760478e-6	F	0.029411764705882353
Paenalcaligenes	3	52	0	0.0010240983134380901	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	NA	8.410650665727262e-6	F	0.029411764705882353
Helcobacillus	3	44	0	2.4013928078285405e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Helcobacillus	NA	7.116704409461529e-6	F	0.029411764705882353
Salegentibacter	3	32	0	4.327950444967405e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	NA	5.17578502506293e-6	F	0.029411764705882353
TM7a	3	8	0	3.2094142818935543e-4	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	NA	1.2939462562657325e-6	F	0.029411764705882353
Lachnospiraceae UCG-010	3	6	0	1.0698047606311849e-4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010	NA	9.704596921992994e-7	F	0.029411764705882353
Simplicispira	2	1005	0	0.025330870258369817	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	NA	1.6255199844338264e-4	F	0.0196078431372549
Dialister	2	640	0	0.011301669233651085	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	NA	1.035157005012586e-4	F	0.0196078431372549
Leadbetterella	2	547	0	0.012298504441126604	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Leadbetterella	NA	8.847357527216946e-5	F	0.0196078431372549
Defluviitoga	2	546	0	0.01032500293323947	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Defluviitoga	NA	8.831183199013625e-5	F	0.0196078431372549
LD29	2	510	0	0.01210435305616119	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	NA	8.248907383694046e-5	F	0.0196078431372549
Candidatus Nitrotoga	2	393	0	0.005338495834799953	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Candidatus Nitrotoga	NA	6.356510983905412e-5	F	0.0196078431372549
Lacibacter	2	345	0	0.004204309906527435	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Lacibacter	NA	5.5801432301459715e-5	F	0.0196078431372549
Belliella	2	336	0	0.00622233102801069	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Belliella	NA	5.434574276316077e-5	F	0.0196078431372549
Candidatus Babela	2	218	0	0.005568356374807988	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Candidatus Babela	NA	3.5260035483241214e-5	F	0.0196078431372549
Actinobacillus	2	173	0	0.0020987302681877464	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	NA	2.7981587791746467e-5	F	0.0196078431372549
Cavicella	2	170	0	0.004023584786294506	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Cavicella	NA	2.7496357945646816e-5	F	0.0196078431372549
Prosthecobacter	2	148	0	0.004377880184331797	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	NA	2.3938005740916054e-5	F	0.0196078431372549
Coxiella	2	145	0	0.0029002900290029	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA	2.3452775894816402e-5	F	0.0196078431372549
WCHB1-32	2	144	0	0.0027836121163043754	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	WCHB1-32	NA	2.3291032612783186e-5	F	0.0196078431372549
P3OB-42	2	132	0	0.00288483437507908	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA	2.135011322838459e-5	F	0.0196078431372549
Luteitalea	2	127	0	0.0021328062007438813	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	NA	2.0541396818218504e-5	F	0.0196078431372549
Georgenia	2	121	0	0.0026174823472120768	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	NA	1.9570937126019204e-5	F	0.0196078431372549
Nosocomiicoccus	2	113	0	0.0031508039982616255	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Nosocomiicoccus	NA	1.8276990869753472e-5	F	0.0196078431372549
Lautropia	2	110	0	0.003187403993855607	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	NA	1.7791761023653823e-5	F	0.0196078431372549
Sumerlaea	2	108	0	9.207763986593496e-4	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA	1.746827445958739e-5	F	0.0196078431372549
Flavisolibacter	2	95	0	0.0019425648331013047	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	NA	1.5365611793155574e-5	F	0.0196078431372549
BD1-7 clade	2	85	0	0.0022356425294698334	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7 clade	NA	1.3748178972823408e-5	F	0.0196078431372549
Roseimaritima	2	85	0	0.0012783053323593865	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Roseimaritima	NA	1.3748178972823408e-5	F	0.0196078431372549
Prevotellaceae Ga6A1 group	2	83	0	0.002112202771466061	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae Ga6A1 group	NA	1.3424692408756976e-5	F	0.0196078431372549
Dyella	2	77	0	0.001275127512751275	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	NA	1.2454232716557675e-5	F	0.0196078431372549
Cnuella	2	74	0	6.620187434056726e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella	NA	1.1969002870458027e-5	F	0.0196078431372549
Mesonia	2	70	0	5.781492616208001e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesonia	NA	1.132202974232516e-5	F	0.0196078431372549
Rheinheimera	2	70	0	0.0012626671415158482	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	NA	1.132202974232516e-5	F	0.0196078431372549
Opitutus	2	66	0	9.996531815492584e-4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	NA	1.0675056614192294e-5	F	0.0196078431372549
Cryomorpha	2	59	0	8.568455841850786e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorpha	NA	9.542853639959778e-6	F	0.0196078431372549
Indibacter	2	59	0	8.09108247124776e-4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Indibacter	NA	9.542853639959778e-6	F	0.0196078431372549
Desemzia	2	58	0	0.0012481198195026723	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	NA	9.381110357926562e-6	F	0.0196078431372549
Candidatus Accumulibacter	2	56	0	0.0012399726699901309	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Candidatus Accumulibacter	NA	9.057623793860128e-6	F	0.0196078431372549
Crocinitomix	2	56	0	0.001536147470157135	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	NA	9.057623793860128e-6	F	0.0196078431372549
Mycoplasma	2	49	0	0.001332389557396844	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	NA	7.925420819627611e-6	F	0.0196078431372549
Lonsdalea	2	45	0	4.0953510704400386e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Lonsdalea	NA	7.278447691494746e-6	F	0.0196078431372549
Tepidiphilus	2	42	0	3.699710365531384e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Tepidiphilus	NA	6.793217845395096e-6	F	0.0196078431372549
Desulfobulbus	2	38	0	8.960860242583288e-4	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	NA	6.1462447172622296e-6	F	0.0196078431372549
Eikenella	2	38	0	5.792664004799636e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Eikenella	NA	6.1462447172622296e-6	F	0.0196078431372549
Xanthomonas	2	34	0	5.405210623040611e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA	5.499271589129363e-6	F	0.0196078431372549
Globicatella	2	33	0	8.066955732580418e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	NA	5.337528307096147e-6	F	0.0196078431372549
Patulibacter	2	33	0	5.883926183471517e-4	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter	NA	5.337528307096147e-6	F	0.0196078431372549
Candidatus Udaeobacter	2	32	0	5.065705175958759e-4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	NA	5.17578502506293e-6	F	0.0196078431372549
Oligoflexus	2	24	0	4.7080979284369113e-4	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales fa	Oligoflexus	NA	3.881838768797198e-6	F	0.0196078431372549
Dichelobacter	2	22	0	3.795834704051421e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Dichelobacter	NA	3.5583522047307645e-6	F	0.0196078431372549
Cutibacterium	2	21	0	2.610756316022011e-4	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	NA	3.396608922697548e-6	F	0.0196078431372549
Falsarthrobacter	2	20	0	1.500870504892838e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Falsarthrobacter	NA	3.2348656406643313e-6	F	0.0196078431372549
Neochlamydia	2	18	0	3.561368860685725e-4	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	NA	2.9113790765978982e-6	F	0.0196078431372549
Planktosalinus	2	17	0	2.062224177516257e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Planktosalinus	NA	2.7496357945646816e-6	F	0.0196078431372549
Christensenellaceae R-7 group	2	16	0	4.1917422677325666e-4	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	2.587892512531465e-6	F	0.0196078431372549
Breznakia	2	12	0	1.2662234884457108e-4	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Breznakia	NA	1.940919384398599e-6	F	0.0196078431372549
Ramlibacter	2	12	0	2.5224316240856184e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	NA	1.940919384398599e-6	F	0.0196078431372549
Oscillospira	2	4	0	1.0480715483510341e-4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospira	NA	6.469731281328663e-7	F	0.0196078431372549
UCG-009	2	4	0	6.12032560132199e-5	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	NA	6.469731281328663e-7	F	0.0196078431372549
Geobacillus	1	501	0	0.010427506972484702	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA	8.10333842986415e-5	F	0.00980392156862745
Salinimicrobium	1	438	0	0.008935675377930106	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	NA	7.084355753054885e-5	F	0.00980392156862745
Lacticaseibacillus	1	402	0	0.008844300706224011	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	NA	6.502079937735306e-5	F	0.00980392156862745
Azospira	1	335	0	0.004736790011735928	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira	NA	5.4183999481127554e-5	F	0.00980392156862745
Salmonella	1	251	0	0.003081531680846623	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	NA	4.059756379033736e-5	F	0.00980392156862745
